formula,T(K),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
PbSe,700,Pb1 Se1,34.0,82.0,48.0,58.0,24.0,34.0,81.0,89.0,8.0,85.0,4.0,81.0,78.96,207.2,128.24,143.07999999999998,64.12,78.96,494.0,600.61,106.61000000000001,547.3050000000001,53.30500000000001,494.0,14.0,16.0,2.0,15.0,1.0,14.0,4.0,6.0,2.0,5.0,1.0,4.0,120.0,146.0,26.0,133.0,13.0,120.0,2.33,2.55,0.21999999999999975,2.44,0.10999999999999988,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,25.92,28.11,2.1899999999999977,27.015,1.0949999999999989,25.92,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,119.5,105.5,14.0
PbSe,800,Pb1 Se1,34.0,82.0,48.0,58.0,24.0,34.0,81.0,89.0,8.0,85.0,4.0,81.0,78.96,207.2,128.24,143.07999999999998,64.12,78.96,494.0,600.61,106.61000000000001,547.3050000000001,53.30500000000001,494.0,14.0,16.0,2.0,15.0,1.0,14.0,4.0,6.0,2.0,5.0,1.0,4.0,120.0,146.0,26.0,133.0,13.0,120.0,2.33,2.55,0.21999999999999975,2.44,0.10999999999999988,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,25.92,28.11,2.1899999999999977,27.015,1.0949999999999989,25.92,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,119.5,105.5,14.0
PbTe,300,Pb1 Te1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999998,39.8,127.6,600.61,722.66,122.04999999999995,661.635,61.02499999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.22999999999999998,2.215,0.11499999999999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0
PbTe,400,Pb1 Te1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999998,39.8,127.6,600.61,722.66,122.04999999999995,661.635,61.02499999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.22999999999999998,2.215,0.11499999999999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0
PbTe,500,Pb1 Te1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999998,39.8,127.6,600.61,722.66,122.04999999999995,661.635,61.02499999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.22999999999999998,2.215,0.11499999999999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0
PbTe,600,Pb1 Te1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999998,39.8,127.6,600.61,722.66,122.04999999999995,661.635,61.02499999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.22999999999999998,2.215,0.11499999999999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0
PbTe,700,Pb1 Te1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999998,39.8,127.6,600.61,722.66,122.04999999999995,661.635,61.02499999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.22999999999999998,2.215,0.11499999999999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0
PbTe,800,Pb1 Te1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999998,39.8,127.6,600.61,722.66,122.04999999999995,661.635,61.02499999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.22999999999999998,2.215,0.11499999999999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0
Na2Pb2Te3,300,Na2 Pb2 Te3,11.0,82.0,71.0,48.857142857142854,21.63265306122449,52.0,2.0,90.0,88.0,62.285714285714285,34.44897959183673,90.0,22.98976928,207.2,184.21023072,120.45421979428569,55.69397172244898,127.6,370.87,722.66,351.78999999999996,587.277142857143,123.66122448979586,722.66,1.0,16.0,15.0,11.142857142857142,5.795918367346938,16.0,3.0,6.0,3.0,4.714285714285714,0.9795918367346939,5.0,138.0,166.0,28.0,148.28571428571428,10.122448979591834,138.0,0.93,2.33,1.4,1.8314285714285714,0.5151020408163266,2.1,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.4693877551020407,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,1.0,28.0,27.0,15.142857142857142,8.081632653061224,16.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.9795918367346939,2.0,28.11,34.7633333333,6.653333333299997,31.285238095214286,2.9812244897877536,34.7633333333,0.0,0.464,0.464,0.19885714285714287,0.22726530612244897,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,194.85714285714286,36.73469387755102,152.0
Na2Pb2Te3,400,Na2 Pb2 Te3,11.0,82.0,71.0,48.857142857142854,21.63265306122449,52.0,2.0,90.0,88.0,62.285714285714285,34.44897959183673,90.0,22.98976928,207.2,184.21023072,120.45421979428569,55.69397172244898,127.6,370.87,722.66,351.78999999999996,587.277142857143,123.66122448979586,722.66,1.0,16.0,15.0,11.142857142857142,5.795918367346938,16.0,3.0,6.0,3.0,4.714285714285714,0.9795918367346939,5.0,138.0,166.0,28.0,148.28571428571428,10.122448979591834,138.0,0.93,2.33,1.4,1.8314285714285714,0.5151020408163266,2.1,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.4693877551020407,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,1.0,28.0,27.0,15.142857142857142,8.081632653061224,16.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.9795918367346939,2.0,28.11,34.7633333333,6.653333333299997,31.285238095214286,2.9812244897877536,34.7633333333,0.0,0.464,0.464,0.19885714285714287,0.22726530612244897,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,194.85714285714286,36.73469387755102,152.0
Na2Pb2Te3,500,Na2 Pb2 Te3,11.0,82.0,71.0,48.857142857142854,21.63265306122449,52.0,2.0,90.0,88.0,62.285714285714285,34.44897959183673,90.0,22.98976928,207.2,184.21023072,120.45421979428569,55.69397172244898,127.6,370.87,722.66,351.78999999999996,587.277142857143,123.66122448979586,722.66,1.0,16.0,15.0,11.142857142857142,5.795918367346938,16.0,3.0,6.0,3.0,4.714285714285714,0.9795918367346939,5.0,138.0,166.0,28.0,148.28571428571428,10.122448979591834,138.0,0.93,2.33,1.4,1.8314285714285714,0.5151020408163266,2.1,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.4693877551020407,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,1.0,28.0,27.0,15.142857142857142,8.081632653061224,16.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.9795918367346939,2.0,28.11,34.7633333333,6.653333333299997,31.285238095214286,2.9812244897877536,34.7633333333,0.0,0.464,0.464,0.19885714285714287,0.22726530612244897,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,194.85714285714286,36.73469387755102,152.0
Na2Pb2Te3,600,Na2 Pb2 Te3,11.0,82.0,71.0,48.857142857142854,21.63265306122449,52.0,2.0,90.0,88.0,62.285714285714285,34.44897959183673,90.0,22.98976928,207.2,184.21023072,120.45421979428569,55.69397172244898,127.6,370.87,722.66,351.78999999999996,587.277142857143,123.66122448979586,722.66,1.0,16.0,15.0,11.142857142857142,5.795918367346938,16.0,3.0,6.0,3.0,4.714285714285714,0.9795918367346939,5.0,138.0,166.0,28.0,148.28571428571428,10.122448979591834,138.0,0.93,2.33,1.4,1.8314285714285714,0.5151020408163266,2.1,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.4693877551020407,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,1.0,28.0,27.0,15.142857142857142,8.081632653061224,16.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.9795918367346939,2.0,28.11,34.7633333333,6.653333333299997,31.285238095214286,2.9812244897877536,34.7633333333,0.0,0.464,0.464,0.19885714285714287,0.22726530612244897,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,194.85714285714286,36.73469387755102,152.0
Na2Pb2Te3,700,Na2 Pb2 Te3,11.0,82.0,71.0,48.857142857142854,21.63265306122449,52.0,2.0,90.0,88.0,62.285714285714285,34.44897959183673,90.0,22.98976928,207.2,184.21023072,120.45421979428569,55.69397172244898,127.6,370.87,722.66,351.78999999999996,587.277142857143,123.66122448979586,722.66,1.0,16.0,15.0,11.142857142857142,5.795918367346938,16.0,3.0,6.0,3.0,4.714285714285714,0.9795918367346939,5.0,138.0,166.0,28.0,148.28571428571428,10.122448979591834,138.0,0.93,2.33,1.4,1.8314285714285714,0.5151020408163266,2.1,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.4693877551020407,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,1.0,28.0,27.0,15.142857142857142,8.081632653061224,16.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.9795918367346939,2.0,28.11,34.7633333333,6.653333333299997,31.285238095214286,2.9812244897877536,34.7633333333,0.0,0.464,0.464,0.19885714285714287,0.22726530612244897,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,194.85714285714286,36.73469387755102,152.0
Na2Pb2Te3,800,Na2 Pb2 Te3,11.0,82.0,71.0,48.857142857142854,21.63265306122449,52.0,2.0,90.0,88.0,62.285714285714285,34.44897959183673,90.0,22.98976928,207.2,184.21023072,120.45421979428569,55.69397172244898,127.6,370.87,722.66,351.78999999999996,587.277142857143,123.66122448979586,722.66,1.0,16.0,15.0,11.142857142857142,5.795918367346938,16.0,3.0,6.0,3.0,4.714285714285714,0.9795918367346939,5.0,138.0,166.0,28.0,148.28571428571428,10.122448979591834,138.0,0.93,2.33,1.4,1.8314285714285714,0.5151020408163266,2.1,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.4693877551020407,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,1.0,28.0,27.0,15.142857142857142,8.081632653061224,16.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.9795918367346939,2.0,28.11,34.7633333333,6.653333333299997,31.285238095214286,2.9812244897877536,34.7633333333,0.0,0.464,0.464,0.19885714285714287,0.22726530612244897,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,194.85714285714286,36.73469387755102,152.0
NbFeSb,873,Nb1 Fe1 Sb1,26.0,51.0,25.0,39.333333333333336,8.888888888888888,26.0,47.0,85.0,38.0,62.333333333333336,15.111111111111112,47.0,55.845,121.76,65.915,90.17045999999999,22.883640000000003,55.845,903.78,2750.0,1846.22,1821.5933333333332,618.9377777777778,903.78,5.0,15.0,10.0,9.333333333333334,3.777777777777778,5.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,132.0,164.0,32.0,145.0,12.666666666666666,132.0,1.6,2.05,0.44999999999999973,1.8266666666666669,0.15111111111111097,1.6,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,4.0,10.0,6.0,6.666666666666667,2.2222222222222223,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,9.333333333333334,3.777777777777778,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,6.0,6.0,3.3333333333333335,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.666666666666667,1.5555555555555556,3.0,10.73,31.56,20.83,20.156666666666666,7.602222222222221,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,166.0,229.0,63.0,208.0,28.0,166.0
BaMgSi,300,Ba1 Mg1 Si1,12.0,56.0,44.0,27.333333333333332,19.11111111111111,12.0,9.0,78.0,69.0,51.666666666666664,28.444444444444446,9.0,24.305,137.327,113.02199999999999,63.23916666666667,49.39188888888888,24.305,923.0,1687.0,764.0,1203.3333333333333,322.4444444444444,923.0,2.0,14.0,12.0,6.0,5.333333333333333,2.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,111.0,215.0,104.0,155.66666666666666,39.55555555555555,111.0,0.89,1.9,1.0099999999999998,1.3666666666666665,0.35555555555555546,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,20.44,63.59,43.150000000000006,35.64,18.633333333333336,20.44,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,216.66666666666666,15.111111111111114,194.0
BaMgSi,800,Ba1 Mg1 Si1,12.0,56.0,44.0,27.333333333333332,19.11111111111111,12.0,9.0,78.0,69.0,51.666666666666664,28.444444444444446,9.0,24.305,137.327,113.02199999999999,63.23916666666667,49.39188888888888,24.305,923.0,1687.0,764.0,1203.3333333333333,322.4444444444444,923.0,2.0,14.0,12.0,6.0,5.333333333333333,2.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,111.0,215.0,104.0,155.66666666666666,39.55555555555555,111.0,0.89,1.9,1.0099999999999998,1.3666666666666665,0.35555555555555546,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,20.44,63.59,43.150000000000006,35.64,18.633333333333336,20.44,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,216.66666666666666,15.111111111111114,194.0
Bi2Te3,300,Bi2 Te3,52.0,83.0,31.0,64.4,14.88,52.0,86.0,90.0,4.0,88.4,1.9199999999999988,90.0,127.6,208.9804,81.38040000000001,160.15216,39.06259200000001,127.6,544.4,722.66,178.26,651.356,85.56479999999999,722.66,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,5.0,6.0,1.0,5.4,0.4800000000000001,5.0,138.0,148.0,10.0,142.0,4.8,138.0,2.02,2.1,0.08000000000000007,2.068,0.03840000000000003,2.1,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,16.0,29.0,13.0,21.2,6.24,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,32.95,34.7633333333,1.813333333299994,34.03799999998,0.8703999999839965,34.7633333333,0.0,0.464,0.464,0.27840000000000004,0.22271999999999997,0.464,0.0,0.0,0.0,0.0,0.0,0.0,12.0,152.0,140.0,96.0,67.2,152.0
